X,Y,OBJECTID_12_13,Plant_ID,Plant_Name,Plant_Alias,Plant_Label,EIA_ID,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Docket_ID,STEP_Project_Type,Street,City,State_,Zip_Code,Plant_County,Initial_Start_Date,Online_Year,Retire_Date,Peaker,Renewable_Energy,Gen_Count,RPS_Eligible,Utility_ID,Owner_Name,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,CEC_Jurisdictional_Plant,CEC_Link,Aerial,Elevation,Operation_Job,Property_Tax,Income_Percent,Capacity_Factor,Project_Location
-114.967199127480356,35.802616017754303,3343,S0540,Copper Mountain Solar 4 (NV),,Copper Mtn. 4,,93.6,266957,263829,Solar,Operating,,,,659 Eldorado Valley Drive,Boulder City,NV,89005,Clark,2016-10-01T00:00:00.000Z,2016,,0,1,1,1,11208,Copper Mountain Solar,,,,,,,,,,,,,,,0,,"<a href="""">Google Earth</a>",,,,,0.32088865,
-119.626913844135743,35.416553082766185,3344,S0547,Rio Bravo Solar II (PMPJCK),,Rio Bravo Solar II (PMPJCK),59250,20,52310,51988,Solar,Operating,,,,3710 West Lokern Road,Buttonwilliow,CA,93206,Kern,2016-12-29T00:00:00.000Z,2016,,0,1,1,1,17609,Duke Energy Renewables,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Belridge,Senate District 16,Assembly District 34,Congressional District 23,75-80%,78,0,,"<a href="""">Google Earth</a>",115.64217543,,,85,0.29592441,Disadvantaged Community
-118.278290208416863,35.026244083054628,3345,S0550,SEPV Mojave West,,SEPV Mojave West,59740,20,57629,57241,Solar,Operating,,,,13750 90th St. West,Mojave,CA,93501,Kern,2015-06-15T00:00:00.000Z,2015,,0,1,1,1,17609,S-Power (Sustainable Power Group),Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71,0,,"<a href="""">Google Earth</a>",1019.00832956,,,96,0.32582536,Neither Low Income Nor Disadvantaged Community
-119.387258000312812,35.211044000335903,3346,S0551,Castor Solar Project,,Castor Solar,,1.5,2787,2787,Solar,Operating,,,,,Unincorporated,CA,93268,Kern,2016-04-02T00:00:00.000Z,2016,,0,1,1,1,14328,Green Light Energy Corporation,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Taft,Senate District 16,Assembly District 34,Congressional District 23,75-80%,78,0,,"<a href="""">Google Earth</a>",111.60284267,,,85,0.21152095,Disadvantaged Community
-118.026707549347663,35.252015985058406,3347,S0554,Beacon 3,,Beacon 3,59316,60,143602,143037,Solar,Operating,,,,29956 Highway 14,Cantil,CA,93519,Kern,2016-12-30T00:00:00.000Z,2016,,0,1,1,1,17609,S-Power (Sustainable Power Group),,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cinco,Senate District 16,Assembly District 34,Congressional District 23,75-80%,79,0,,"<a href="""">Google Earth</a>",662.5312528,,,51,0.27139686,Low Income and Disadvantaged Community
-118.036125261309238,35.247890637962733,3348,S0555,Beacon 4,,Beacon 4,59317,50,125856,125338,Solar,Operating,,,,29956 Highway 14,Cantil,CA,93519,Kern,2016-12-05T00:00:00.000Z,2016,,0,1,1,1,17609,S-Power (Sustainable Power Group),,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Mojave NE,Senate District 16,Assembly District 34,Congressional District 23,75-80%,79,0,,"<a href="""">Google Earth</a>",676.76273098,,,51,0.28537796,Low Income and Disadvantaged Community
-112.948725839480232,33.339179009683022,3349,S0561,Mesquite Solar 2 (AZ),,Mesquite 2,60307,165,290993,285020,Solar,Operating,,,,37625 W. Elliot Rd,Arlington,AZ,85322,Maricopa,2016-11-01T00:00:00.000Z,2016,,0,1,1,1,14328,Mesquite Solar 1 LLC,,,,,,,,,,,,,,,0,,"<a href="""">Google Earth</a>",,,,,0.19665232,
-112.930010349630678,33.332297404749568,3350,S0562,Mesquite Solar 3 (AZ),,Mesquite 3,60308,152,455544,445786,Solar,Operating,,,,37625 W. Elliot Rd,Arlington,AZ,85322,Maricopa,2016-08-01T00:00:00.000Z,2016,,0,1,1,1,14328,Mesquite Solar 1 LLC,,,,,,,,,,,,,,,0,,"<a href="""">Google Earth</a>",,,,,0.33388008,
-120.136163704120079,36.381753412038641,3351,S0563,Westside Solar LLC,,Westside 1,60614,20,59672,58366,Solar,Operating,,,,24372 S. Lake Avenue,Five Points,CA,93624,Fresno,2017-03-08T00:00:00.000Z,2017,,0,1,1,1,14328,Whitney Point Solar,,Greater Fresno,Wilson,Power and Water Resource Pooling Authority,,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Westside,Senate District 12,Assembly District 31,Congressional District 21,80-85%,81,0,,"<a href="""">Google Earth</a>",79.50999086,,,36,0.33222905,Low Income and Disadvantaged Community
-120.136339307690122,36.375086191291125,3352,S0564,Whitney Point Solar LLC,,Whitney Point,60619,20,59676,58060,Solar,Operating,,,,24372 S. Lake Avenue,Five Points,CA,93624,Fresno,2017-04-14T00:00:00.000Z,2017,,0,1,1,1,14328,Whitney Point Solar,,Greater Fresno,Wilson,Power and Water Resource Pooling Authority,,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Westside,Senate District 12,Assembly District 31,Congressional District 21,80-85%,81,0,,"<a href="""">Google Earth</a>",81.02908797,,,36,0.33048725,Low Income and Disadvantaged Community
-119.638529586273847,35.416237837009447,3353,S0565,Rio Bravo Solar I LLC (Pumpjack Solar2),,Rio Bravo Solar I LLC (Pumpjack Solar2),59249,20,52680,52317,Solar,Operating,,,,3700 West Lokern Road,Buttonwillow,CA,93200,Kern,2016-12-21T00:00:00.000Z,2016,,0,1,1,1,17609,Duke Energy Renewables,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Belridge,Senate District 16,Assembly District 34,Congressional District 23,75-80%,78,0,,"<a href="""">Google Earth</a>",126.75337626,,,85,0.29779713,Disadvantaged Community
-118.444089037251544,34.829105093775048,3354,S0566,Kingbird Solar A,,Kingbird Solar A,59868,20.73,61177,60219,Solar,Operating,,,,170 Street West and Avenue A,Rosamond,CA,93560,Kern,2016-04-30T00:00:00.000Z,2016,,0,1,1,1,17609,"First Solar, Inc",,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Fairmont Butte,Senate District 16,Assembly District 36,Congressional District 23,55-60%,57,0,,"<a href="""">Google Earth</a>",804.36996768,,,90,0.33070587,Neither Low Income Nor Disadvantaged Community
-118.419092544901744,34.822156239283018,3355,S0567,Kingbird Solar B,,Kingbird Solar B,60091,20.73,59977,58990,Solar,Operating,,,,170 Street West and Avenue A,Rosamond,CA,93560,Kern,2016-04-30T00:00:00.000Z,2016,,0,1,1,1,17609,"First Solar, Inc",,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Fairmont Butte,Senate District 16,Assembly District 36,Congressional District 23,55-60%,57,0,,"<a href="""">Google Earth</a>",796.19383351,,,90,0.32395655,Neither Low Income Nor Disadvantaged Community
-118.392544998924464,34.842577420729199,3356,S0569,Rosamond West Solar 1 (Stanford Solar),Standford Solar,Rosamond West Solar 1,60591,54,152680,152121,Solar,Operating,,,,14968 Holiday Avenue,Rosamond,CA,93560,Kern,2016-12-22T00:00:00.000Z,2016,,0,1,1,1,17609,SunPower Capital Services,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Fairmont Butte,Senate District 16,Assembly District 36,Congressional District 23,55-60%,57,0,,"<a href="""">Google Earth</a>",799.44558277,,,90,0.32070305,Neither Low Income Nor Disadvantaged Community
-118.440114002000797,34.823373687794714,3357,S0570,Rosamond West Solar 2 (TID Solar),TID Solar,Rosamond West Solar 2,60590,54,153318,152658,Solar,Operating,,,,14968 Holiday Avenue,Rosamond,CA,93560,Kern,2016-12-22T00:00:00.000Z,2016,,0,1,1,1,17609,SunPower Capital Services,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Fairmont Butte,Senate District 16,Assembly District 36,Congressional District 23,55-60%,57,0,,"<a href="""">Google Earth</a>",802.26734389,,,90,0.32183515,Neither Low Income Nor Disadvantaged Community
-119.068412155375256,35.856275721868563,3358,S0579,Ducor Solar 1,,Ducor Solar 1,60078,20,52358,52358,Solar,Operating,,,,22389 Avenue 32,Ducor,CA,93218,Tulare,2016-11-30T00:00:00.000Z,2016,,0,1,1,1,17609,CED California Holdings LLC,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Richgrove,Senate District 14,Assembly District 26,Congressional District 21,85-90%,89,0,,"<a href="""">Google Earth</a>",160.15544578,,,48,0.29803051,Low Income and Disadvantaged Community
-119.067902772879918,35.845728457135372,3359,S0580,Ducor Solar 2,,Ducor Solar 2,60079,20,52276,52276,Solar,Operating,,,,22493 Avenue 32,Ducor,CA,93218,Tulare,2016-11-30T00:00:00.000Z,2016,,0,1,1,1,17609,CED California Holdings LLC,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Richgrove,Senate District 14,Assembly District 26,Congressional District 21,85-90%,89,0,,"<a href="""">Google Earth</a>",158.78344382,,,48,0.29756375,Low Income and Disadvantaged Community
-119.056992245070788,35.845377785759986,3360,S0581,Ducor Solar 3,,Ducor Solar 3,60080,15,39208,39208,Solar,Operating,,,,22917 Avenue 32,Ducor,CA,93218,Tulare,2016-12-01T00:00:00.000Z,2016,,0,1,1,1,17609,CED California Holdings LLC,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Richgrove,Senate District 14,Assembly District 26,Congressional District 21,85-90%,89,0,,"<a href="""">Google Earth</a>",165.87547302,,,48,0.29757134,Low Income and Disadvantaged Community
-119.026991712583623,35.850403192872662,3361,S0582,Ducor Solar 4,,Ducor Solar 4,60081,20,51343,51343,Solar,Operating,,,,3240 Road 240,Ducor,CA,93218,Tulare,2016-12-01T00:00:00.000Z,2016,,0,1,1,1,17609,CED California Holdings LLC,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Richgrove,Senate District 14,Assembly District 26,Congressional District 21,80-85%,81,0,,"<a href="""">Google Earth</a>",191.39349074,,,55,0.29225296,Low Income and Disadvantaged Community
-122.176314919164284,39.699169836993441,3362,S0583,Enerparc CA2,,Enerparc CA2,,1.5,3552,3458,Solar,Operating,,,,3874 County Road M,Orland,CA,95963,Glenn,2016-03-01T00:00:00.000Z,2016,,0,1,1,1,14328,Enerparc CA2 LLC,,,,Pacific Gas & Electric Company,IOU,CALISO,Glenn County Air Pollution Control District,Sacramento Valley,Orland,Senate District 4,Assembly District 3,Congressional District 1,45-50%,48,0,,"<a href="""">Google Earth</a>",65.51087677,,,61,0.26244687,Neither Low Income Nor Disadvantaged Community
-120.669523154265775,36.878523130918154,3363,S0586,CED Oro Loma 1 & 2,,Oro Loma 1,59915,20,50444,50444,Solar,Operating,,,,9575 N. Russell,Firebaugh,CA,93622,Fresno,2017-01-26T00:00:00.000Z,2017,,0,1,1,1,14328,CED California Holdings LLC,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Dos Palos,Senate District 12,Assembly District 31,Congressional District 21,75-80%,78,0,,"<a href="""">Google Earth</a>",54.72036154,,,65,0.2871357,Disadvantaged Community
-118.014443999718836,35.269443999389253,3364,S0587,Beacon Solar 1,,Beacon Solar 1,59315,56,143607,143041,Solar,Operating,,,,29956 Highway 14,Cantil,CA,93519,Kern,2017-04-28T00:00:00.000Z,2017,,0,1,1,1,,S-Power (Sustainable Power Group),,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cinco,Senate District 16,Assembly District 34,Congressional District 23,75-80%,79,0,,"<a href="""">Google Earth</a>",632.53163604,,,51,0.29079048,Low Income and Disadvantaged Community
-120.339159818627678,36.553481243667726,3365,S0588,Buford Giffen Solar,,"Burford Giffen
",,20,37194.8,37195,Solar,Operating,,,,30336 West Mountain Avenue,Cantua Creek,CA,93608,Fresno,2017-06-16T00:00:00.000Z,2017,,0,1,1,1,14328,Not Available,,Greater Fresno,Wilson,Power and Water Resource Pooling Authority,,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Cantua Creek,Senate District 12,Assembly District 31,Congressional District 21,85-90%,87,0,,"<a href="""">Google Earth</a>",71.88298819,,,49,0.21172017,Low Income and Disadvantaged Community
-117.568220043374595,34.039195317801216,3366,S0595,Milliken Landfill Solar,,Milliken,,3,2581,2581,Battery,Operating,,,,Mission Blvd,Ontario,CA,91798,San Bernardino,2017-06-23T00:00:00.000Z,2017,,0,1,1,1,17609,Not Available,,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Guasti,Senate District 20,Assembly District 52,Congressional District 35,75-80%,78,0,,"<a href="""">Google Earth</a>",262.74587085,,,124,0.09794323,Disadvantaged Community
-115.552944533207111,33.151782559882726,3367,S0600,"Midway Solar Farm II (96WI 8ME, LLC)",,Midway II,60237,30.75,86543,86543,Solar,Operating,,,,7096 English Road,Calipatria,CA,92233,Imperial,2017-06-27T00:00:00.000Z,2017,,0,1,1,1,9216,Dominion Solar - CA,,,,Imperial Irrigation District,,IID,Imperial County Air Pollution Control District,Salton Sea,Niland,Senate District 40,Assembly District 56,Congressional District 51,80-85%,82,0,,"<a href="""">Google Earth</a>",-61.68942562,,,46,0.32040147,Low Income and Disadvantaged Community
-117.959991769863976,35.250689151535354,3368,S0603,Springbok Solar Farm 1,,Springbok 1,59532,105,306833,298337,Solar,Operating,,,,29999 Neuralia Road,Cantil,CA,93519,Kern,2016-04-11T00:00:00.000Z,2016,,0,1,1,1,14328,62SK 8MW LLC,,,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cantil,Senate District 16,Assembly District 34,Congressional District 23,75-80%,79,0,,"<a href="""">Google Earth</a>",636.49719238,,,51,0.32346366,Low Income and Disadvantaged Community
-117.983076346353585,35.250219650616124,3369,S0604,Springbok Solar Farm 2,,Springbok 2,59840,155,419284,407457,Solar,Operating,,,,29977 Neuralia Road,Cantil,CA,93519,Kern,2016-09-06T00:00:00.000Z,2016,,0,1,1,1,14328,62SK 8MW LLC,,,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cantil,Senate District 16,Assembly District 34,Congressional District 23,75-80%,79,0,,"<a href="""">Google Earth</a>",644.24983685,,,51,0.29926626,Low Income and Disadvantaged Community
-120.345312378211972,36.548339679858152,3370,S0605,Giffen Solar Park LLC,,Giffen Solar Park,59257,20,37278,37278,Solar,Operating,,,,12771 S. Stanislaus Avenue,Cantua Creek,CA,93608,Fresno,2017-05-22T00:00:00.000Z,2017,,0,1,1,1,14328,Clenera - Renewable Energy,,Greater Fresno,Wilson,Power and Water Resource Pooling Authority,,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Cantua Creek,Senate District 12,Assembly District 31,Congressional District 21,85-90%,87,0,,"<a href="""">Google Earth</a>",75.43676943,,,49,0.21219262,Low Income and Disadvantaged Community
-119.247487484932961,35.124163337742011,3371,S0606,Algonquin Power SKIC 10 Solar LLC,,Algonquin,,10,21767,21767,Solar,Operating,,,,2301 Santiago Road,Taft,CA,93268,Kern,2017-01-11T00:00:00.000Z,2017,,0,1,1,1,14328,Algonquin Power Sanger LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Conner SW,Senate District 16,Assembly District 34,Congressional District 34,75-80%,78,0,,,102.91895009,,,,0.24780282,
-119.128337571422932,36.266302824490289,3372,S0608,Exeter Solar,,Exeter,58306,3.5,6784,6736,Solar,Operating,,,,19995 Avenue 264,Exeter,CA,93221,Tulare,2014-02-12T00:00:00.000Z,2014,,0,1,1,1,,Tulare PV I LLC,,Big Creek / Ventura,Rector,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Exeter,Senate District 16,Assembly District 26,Congressional District 22,45-50%,49,0,,"<a href="""">Google Earth</a>",112.77433636,,,77,0.21909966,Neither Low Income Nor Disadvantaged Community
-119.134012246140685,36.21178323405168,3373,S0609,Lindsay Solar,,Lindsay,58308,4,7317,7238,Solar,Operating,,,,19796 Avenue 232,Lindsay,CA,93247,Tulare,2014-01-15T00:00:00.000Z,2014,,0,1,1,1,,Tulare PV I LLC,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Cairns Corner,Senate District 14,Assembly District 26,Congressional District 22,70-75%,73,0,,"<a href="""">Google Earth</a>",106.29345263,,,91,0.20599954,Neither Low Income Nor Disadvantaged Community
-117.921312239717764,33.800414926868726,3374,S0610,Anaheim Convention Center,,Anaheim Convention Ctr.,,2.4,,,Solar,Operating,,,,800 W. Katella Avenue,Anaheim,CA,92802,Orange,2017-01-01T00:00:00.000Z,2017,,0,1,1,1,,Not Available,,LA Basin,Western LA Basin,City of Anaheim Public Utilities Department,,CALISO,South Coast Air Quality Management District,South Coast,Anaheim,Senate District 34,Assembly District 69,Congressional District 46,60-65%,63,0,,"<a href="""">Google Earth</a>",39.55411825,,,95,,Neither Low Income Nor Disadvantaged Community
-117.334219116723091,33.972778652894412,3375,S0611,UCR West Campus PV Project,,UCR W,,2.98,,,Solar,Operating,,,,4015 Canyon Crest Drive - Lot 30,Riverside,CA,92508,Riverside,2017-01-01T00:00:00.000Z,2017,,0,1,1,1,,Not Available,,LA Basin,,City of Riverside,,CALISO,South Coast Air Quality Management District,South Coast,Riverside East,Senate District 31,Assembly District 61,Congressional District 41,90-95%,92,0,,"<a href="""">Google Earth</a>",314.42430702,,,26,,Low Income and Disadvantaged Community
-118.191244811146817,34.778716950627583,3376,S0612,Lancaster WAD B,,Lancaster WAD B,59739,3,8254,8227,Solar,Operating,,,,3251 West Avenue D,Lancaster,CA,93536,Los Angeles,2017-04-21T00:00:00.000Z,2017,,0,1,1,1,,S-Power (Sustainable Power Group),,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Rosamond,Senate District 21,Assembly District 36,,40-45%,43,0,,,712.47350645,,,93,0.31219642,
-118.314087436481785,34.678304897415877,3377,S0613,Bayshore Solar B,,Bayshore B,60474,20,55828,55574,Solar,Operating,,,,43934 110th Street West,Lancaster,CA,93534,Los Angeles,2017-12-20T00:00:00.000Z,2017,,0,1,1,1,,S-Power (Sustainable Power Group),,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Del Sur,Senate District 21,Assembly District 36,,15-20%,19,0,,,792.41085432,,,129,0.31633652,
-118.31408753529648,34.681339070611443,3378,S0614,Bayshore Solar C,,Bayshore C,60475,20,54313,54086,Solar,Operating,,,,43934 110th Street West,Lancaster,CA,93534,Los Angeles,2017-12-20T00:00:00.000Z,2017,,0,1,1,1,,S-Power (Sustainable Power Group),,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Del Sur,Senate District 21,Assembly District 36,,15-20%,19,0,,,780.60048436,,,129,0.30786658,
-118.298350000139649,34.667817535246435,3379,S0615,Bayshore Solar A,,Bayshore A,60481,20,55435,55218,Solar,Operating,,,,9047 West Avenue K-8,Lancaster,CA,93534,Los Angeles,2017-12-20T00:00:00.000Z,2017,,0,1,1,1,,S-Power (Sustainable Power Group),,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Del Sur,Senate District 21,Assembly District 36,,15-20%,19,0,,,792.87723486,,,129,0.31431011,
-120.345464000357211,36.548371534903112,3380,S0616,Aspiration Solar,,Aspiration,59737,9,22207,22152,Solar,Operating,,,,30510 W. Mountain View Avenue,Cantua Creek,CA,93608,Fresno,2017-09-13T00:00:00.000Z,2017,,0,1,1,1,,S-Power (Sustainable Power Group),,Greater Fresno,Wilson,Power and Water Resource Pooling Authority,,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Cantua Creek,Senate District 12,Assembly District 31,,85-90%,87,0,,,75.50278277,,,49,0.28020644,
-119.597701476410862,34.901440672410843,3381,S0617,Cuyama Solar,,Cuyama Solar,60043,43.83,119692,116698,Solar,Operating,,,,596 Kirschenmann Road,Cuyama,CA,93252,Santa Barbara,2017-12-01T00:00:00.000Z,2017,,0,1,1,1,14328,D. E. Shaw,,,,Pacific Gas & Electric Company,IOU,CALISO,Santa Barbara County Air Pollution Control District,South Central Coast,Cuyama,Senate District 19,Assembly District 35,,30-35%,32,0,,,746.30694984,,,74,0.30310955,
-115.540886105788559,33.15119614814467,3382,S0618,Midway Solar Farm III,Midway Solar Farm III,Midway III,,20,,,Solar,Operating,,,,6986 English Road,Calipatria,CA,92233,Imperial,2018-10-31T00:00:00.000Z,2018,,0,1,1,1,9216,Solar Frontier Development LLC,,,,Imperial Irrigation District,,IID,Imperial County Air Pollution Control District,Salton Sea,Niland,Senate District 40,Assembly District 56,,80-85%,82,0,,,-60.35356849,,,46,,
-121.717459845034838,37.691509105973189,3383,S0619,Whitehorn Solar LLC,,Whitehorn,59969,3.3,6197,6197,Solar,Operating,,,,South Vasco Road,Livermore,CA,94550,Alameda,2016-02-18T00:00:00.000Z,2016,,0,1,1,1,14328,PSEG Solar Source LLC,,Greater Bay,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Altamont,Senate District 7,Assembly District 16,,40-45%,42,0,,,174.87384219,,,219,0.21378402,
-118.209800063109256,33.829147999903874,3384,S0620,ATT (DirecTV Broadcast),ATT Direct TV Broadcast,ATT,,1.02,1398,1398,Solar,Operating,,,,3800 Via Oro Avenue,Long Beach,CA,90810,Los Angeles,2015-03-04T00:00:00.000Z,2015,,0,1,1,1,999999,Tesla Inc.,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Long Beach (digital),Senate District 35,Assembly District 70,,75-80%,76,0,,,13.5320577,,,131,0.15603236,
-121.768885253642139,36.708188793300629,3385,S0621,Monterey Regional Water Pollution Control Agency,Monterey Regional Water Pollution Control Agency,Monterey RWPCA,58633,1.12,612,612,Solar,Operating,,,,14811 Del Monte Blvd,Marina,CA,93933,Monterey,2010-12-21T00:00:00.000Z,2010,,0,1,1,1,999999,Tesla Inc.,,,,Pacific Gas & Electric Company,IOU,CALISO,Monterey Bay Unified Air Pollution Control District,North Central Coast,Marina,Senate District 17,Assembly District 29,,60-65%,61,0,,,32.75266305,,,105,0.06220726,
-121.16611546263934,38.646821298174267,3386,S0622,Intel Corporation - Folsom Carport Phase 1,Intel Corporation - Folsom Phase 1,Intel Corp Folsom Phase 1,58086,1.1,1549,1549,Solar,Operating,,,,1900 Prairie City Road,Folsom,CA,95630,Sacramento,2010-07-09T00:00:00.000Z,2010,,0,1,1,1,999999,Tesla Inc.,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Folsom,Senate District 1,Assembly District 6,,15-20%,19,0,,,79.40205643,,,162,0.16031214,
-117.194266421207004,33.552979421453635,3387,S0623,Walmart (CA) - Store #2952 - Murrieta,Walmart - Store 2952 - Murrieta,Walmart - Murrieta,,1.09,1618,1618,Solar,Operating,,,,41200 Murrieta Hot Springs Road,Murrieta,CA,92562,Riverside,2015-07-23T00:00:00.000Z,2015,,0,1,1,1,999999,Tesla Inc.,,LA Basin,Valley,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Murrieta,Senate District 28,Assembly District 67,,55-60%,59,0,,,336.15844867,,,78,0.16898949,
-118.12926989327002,34.708344264419296,3388,S0624,US-TOPCO: Division Site 3 45404,US-TOPCO Division Site 3,US-TOPCO Site 3,59095,1,1947,1947,Solar,Operating,,,,45404 Division Street,Lancaster,CA,93534,Los Angeles,2014-06-24T00:00:00.000Z,2014,,0,1,1,1,999999,Tesla Inc.,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Lancaster West,Senate District 21,Assembly District 36,,65-70%,66,0,,,714.44670766,,,55,0.22165301,
-118.129395528052385,34.707841722192306,3389,S0625,US-TOPCO: Division Site 3 45406,US-TOPCO Division Site 3,US-TOPCO Site 3,59094,1,2764,2764,Solar,Operating,,,,45406 Division Street,Lancaster,CA,93534,Los Angeles,2014-06-24T00:00:00.000Z,2014,,0,1,1,1,999999,Tesla Inc.,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Lancaster West,Senate District 21,Assembly District 36,,65-70%,66,0,,,714.6532004,,,55,0.31466302,
-118.12491989313483,34.701495899847316,3390,S0626,US-TOPCO: Kettering Site 1,US-TOPCO Kettering Site 1,US-TOPCO Site 1,59098,1,2024,2024,Solar,Operating,,,,401 East Kettering St.,Lancaster,CA,93535,Los Angeles,2014-07-17T00:00:00.000Z,2014,,0,1,1,1,999999,Tesla Inc.,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Lancaster East,Senate District 21,Assembly District 36,,55-60%,56,0,,,721.31262207,,,51,0.23041894,
-118.181442239357963,34.721882782783624,3391,S0627,Rite Aid - Lancaster,Rite Aide - Lancaster,Rite Aid,,1.1,2495,2495,Solar,Operating,,,,2801 W Avenue H,Lancaster,CA,93536,Los Angeles,2015-03-16T00:00:00.000Z,2015,,0,1,1,1,999999,Tesla Inc.,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Lancaster West,Senate District 21,Assembly District 36,,40-45%,43,0,,,707.0074313,,,93,0.25821742,
-118.08795115683651,34.661525771442847,3392,S0628,US-TOPCO: Soccer Center,US- TOPO Soccer Center,US_TOPCO Soccer Center,60086,3.3,6221,6221,Solar,Operating,,,,2301 East Avenue L,Lancaster,CA,93535,Los Angeles,2017-08-10T00:00:00.000Z,2017,,0,1,1,1,999999,Tesla Inc.,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Lancaster East,Senate District 21,Assembly District 36,,60-65%,60,0,,,746.19501839,,,100,0.21461197,
-121.164656179104668,38.645475160404125,3393,S0629,Intel Corporation - Folsom Carport Phase 3,Intel Corporation - Folsom Carport Phase 3,Intel Corp - Folsom Carport Phase 3,61152,6.45,9077,9077,Solar,Operating,,,,1900 Prairie City Road,Folsom,CA,95630,Sacramento,2016-09-29T00:00:00.000Z,2016,,0,1,1,1,999999,Tesla Inc.,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Folsom,Senate District 1,Assembly District 6,,15-20%,19,0,,,80.88473494,,,162,0.16021025,
